"Time(s)", "Thrust (N)"
1.264734,708.24
1.264768,704.4
1.264801,704.4
1.264834,706.44
1.264868,707.28
1.264902,707.28
1.264935,708.6
1.264968,708.6
1.265001,708.6
1.265041,707.76
1.265068,706.44
1.265101,706.44
1.265137,706.44
1.265169,706.08
1.265202,706.08
1.265238,705
1.265268,704.04
1.265302,704.04
1.265336,707.4
1.265369,708.24
1.265402,707.52
1.265436,708.96
1.265469,707.52
1.265503,705.24
1.265535,705.24
1.265569,708.72
1.265603,708.72
1.265636,706.68
1.26567,706.68
1.265704,706.68
1.265736,705.72
1.26577,705.72
1.265804,710.4
1.265837,710.4
1.26587,710.52
1.265904,706.56
1.265937,706.56
1.265971,706.56
1.266004,706.92
1.266037,706.92
1.266071,705.72
1.266104,705.72
1.266138,706.08
1.266171,706.08
1.266204,705.36
1.266238,704.88
1.266271,705.36
1.266305,704.16
1.266338,708.12
1.266371,705.84
1.266405,705.96
1.266439,705.84
1.266472,705.96
1.266505,703.8
1.266539,706.2
1.266572,706.68
1.266606,706.68
1.266638,704.76
1.26667,704.76
1.266706,704.76
1.266739,707.64
1.266773,707.76
1.266806,707.76
1.266839,704.52
1.266873,704.52
1.266906,703.56
1.266945,703.92
1.266971,703.92
1.267006,703.92
1.267066,705.12
1.267094,703.8
1.267129,706.68
1.267163,706.08
1.267195,706.08
1.267229,706.08
1.267263,706.2
1.267296,706.32
1.26733,706.32
1.267363,706.32
1.267396,705.24
1.26743,704.88
1.267463,705.24
1.267497,706.68
1.26753,707.64
1.267563,706.68
1.267597,705.72
1.267631,704.04
1.267663,702.72
1.267697,702.72
1.26773,704.4
1.267766,704.4
1.267798,705.6
1.267833,705.6
1.267862,706.68
1.267898,706.68
1.267931,706.08
1.267965,705
1.267997,705
1.268031,706.08
1.268065,706.08
1.268098,707.52
1.268131,705.36
1.268165,705.36
1.268198,704.88
1.268232,704.88
1.268266,705.84
1.268298,705.84
1.268332,705.72
1.268365,704.52
1.268399,703.8
1.268432,703.08
1.268465,703.08
1.268499,703.08
1.268533,704.28
1.268566,702.36
1.268599,703.08
1.268632,702.24
1.268666,703.08
1.2687,707.04
1.268733,707.04
1.268766,706.2
1.2688,705.12
1.268833,706.2
1.268867,707.64
1.2689,707.64
1.268933,705.96
1.26897,705.96
1.268999,705.36
1.269034,704.28
1.269067,704.28
1.2691,703.92
1.269134,703.92
1.269168,703.92
1.2692,702.36
1.269234,703.08
1.269268,703.08
1.269301,703.32
1.269335,704.16
1.269367,704.16
1.269401,707.64
1.269435,707.64
1.269468,704.64
1.269502,704.64
1.269535,707.28
1.269568,707.52
1.269602,707.28
1.269635,702
1.269673,702
1.2697,703.8
1.269735,703.8
1.269772,699.84
1.269803,699.72
1.269835,699.84
1.269869,700.92
1.269902,703.32
1.269936,705.24
1.26997,706.56
1.270002,705.24
1.270036,704.28
1.27007,703.2
1.270103,703.2
1.270134,703.2
1.27017,702.12
1.270203,701.76
1.270237,701.76
1.27027,702.96
1.270303,702.96
1.270337,700.8
1.27037,699.6
1.270404,699.6
1.270437,702.36
1.27047,704.4
1.270504,703.92
1.270537,703.92
1.270576,701.52
1.270602,701.52
1.270637,701.52
1.270671,700.92
1.270705,700.92
1.270738,703.32
1.270771,704.16
1.270805,703.68
1.270838,703.68
1.270872,703.68
1.270904,703.68
1.270938,705.36
1.270972,705.36
1.271005,702.36
1.271039,702.36
1.271072,703.2
1.271105,703.2
1.271139,704.52
1.271173,701.76
1.271205,698.88
1.271239,698.64
1.271271,698.88
1.271306,703.08
1.27134,703.08
1.271372,703.08
1.271406,703.8
1.27144,703.8
1.271473,704.52
1.271507,704.52
1.271539,704.52
1.271573,703.32
1.271607,703.32
1.27164,703.32
1.271673,700.8
1.271707,700.8
1.27174,700.08
1.271774,699.96
1.271807,699.96
1.27184,700.2
1.271874,701.04
1.271907,702.48
1.271941,702.48
1.271975,702.84
1.272007,701.28
1.272041,701.28
1.272075,701.28
1.272108,705.36
1.272141,705.36
1.272175,703.92
1.272208,700.8
1.272242,700.44
1.272275,700.44
1.272308,700.44
1.272342,698.64
1.272375,702.72
1.272407,703.08
1.272442,703.08
1.272475,703.08
1.272509,700.44
1.272542,702.72
1.272578,702.72
1.272609,703.44
1.272642,703.44
1.272676,702.6
1.27271,701.76
1.272743,702.6
1.272784,701.76
1.27282,705.48
1.272854,703.92
1.272888,703.92
1.272921,701.52
1.272954,701.28
1.272988,700.68
1.273021,700.68
1.273055,700.68
1.273088,699.84
1.273121,699.84
1.273155,699.84
1.273188,700.8
1.273222,700.8
1.273256,699.72
1.273288,699.72
1.273322,701.28
1.273355,701.28
1.273389,700.8
1.273422,700.68
1.273455,700.8
1.273489,700.32
1.273523,701.88
1.273554,700.32
1.273589,701.04
1.273623,701.04
1.273656,701.28
1.27369,701.28
1.273722,701.4
1.273756,699.48
1.27379,699.84
1.273823,699.84
1.273857,700.08
1.27389,701.28
1.273923,702.24
1.273957,701.28
1.273991,699.12
1.274024,699.12
1.274057,699.96
1.27409,702.84
1.274124,702.84
1.274158,699.96
1.27419,699.96
1.274224,699.96
1.274258,702.6
1.274291,702.6
1.274325,702.48
1.274357,702.48
1.274391,702.48
1.274425,702.12
1.274458,702.12
1.274491,702.12
1.274525,698.88
1.274558,697.2
1.274592,698.52
1.274626,698.52
1.274658,699.48
1.27469,699.72
1.274725,699.72
1.274759,698.88
1.274793,698.76
1.274825,698.76
1.274859,702.36
1.274893,702.36
1.274926,701.64
1.274959,701.4
1.274993,701.4
1.275026,700.44
1.27506,700.68
1.275093,700.68
1.275126,700.92
1.27516,701.52
1.275193,701.52
1.275227,700.8
1.275261,700.44
1.275293,700.32
1.275327,700.32
1.27536,704.4
1.275398,704.4
1.275425,701.04
1.27546,700.08
1.275494,700.08
1.275528,700.08
1.275561,700.68
1.275594,700.68
1.275627,698.76
1.275661,697.68
1.275695,697.68
1.275727,697.68
1.275761,698.04
1.275795,698.28
1.275831,698.28
1.27586,699
1.275895,699
1.275928,699.48
1.275962,698.4
1.275995,699.36
1.276029,697.68
1.276062,696.72
1.276095,696.72
1.276129,696.6
1.276163,697.8
1.276195,696.96
1.276229,697.32
1.276262,697.32
1.276298,698.88
1.27633,699.12
1.276362,698.88
1.276396,698.28
1.27643,698.28
1.276463,699.12
1.276496,700.2
1.27653,701.52
1.276563,701.52
1.276597,702.6
1.27663,703.32
1.276663,703.32
1.276697,699.48
1.27673,699.36
1.276764,699.36
1.276798,699
1.27683,699
1.276864,699
1.276898,701.4
1.276931,701.4
1.276968,700.68
1.276996,700.68
1.277031,700.32
1.277065,700.32
1.277098,699.12
1.277131,698.04
1.277165,698.76
1.277198,698.76
1.277232,698.88
1.277264,699
1.2773,698.88
1.277332,699
1.277365,700.08
1.277404,700.08
1.27743,698.04
1.277465,695.76
1.277499,695.76
1.277532,695.76
1.277566,695.64
1.277599,695.64
1.277632,698.04
1.277666,698.04
1.2777,697.92
1.277732,697.92
1.277766,698.4
1.2778,698.4
1.277833,698.76
1.277867,698.76
1.2779,698.76
1.277933,697.56
1.277967,696.6
1.278,696.6
1.278034,696.6
1.278067,697.08
1.278103,697.08
1.278132,699
1.278168,699
1.2782,699
1.278234,699.84
1.278267,699.84
1.278303,699.36
1.278335,698.16
1.278367,698.16
1.278401,698.64
1.278435,699.96
1.278468,699.96
1.278501,697.2
1.278534,697.2
1.278568,697.2
1.278602,699
1.278635,699
1.278668,699.6
1.278702,699.6
1.278735,698.16
1.278769,698.16
1.278803,698.28
1.278835,699
1.278869,698.28
1.278902,696.6
1.278936,696.6
1.278969,699.24
1.279002,699.24
1.279036,699.24
1.27907,698.64
1.279103,699.36
1.279136,698.28
1.279169,698.88
1.279203,697.44
1.279237,695.28
1.279268,695.28
1.279305,695.4
1.279337,697.2
1.27937,697.32
1.279407,697.92
1.279437,697.32
1.27947,695.88
1.279504,695.88
1.279537,697.2
1.279571,697.2
1.279604,697.2
1.279637,697.2
1.279671,694.8
1.279716,697.68
1.279749,701.16
1.279783,701.16
1.279815,701.28
1.279849,698.04
1.279883,700.92
1.279916,700.92
1.279949,700.92
1.279983,697.32
1.280016,697.32
1.28005,698.04
1.280084,698.04
1.280116,699.96
1.28015,697.44
1.280183,697.08
1.280217,697.08
1.28025,694.44
1.280283,697.8
1.280317,697.8
1.280351,698.28
1.280384,698.28
1.280415,697.2
1.28045,697.2
1.280484,697.92
1.280518,697.92
1.280551,697.92
1.280584,697.92
1.280618,699
1.280651,699
1.280685,695.52
1.280718,695.52
1.280751,698.4
1.280785,698.4
1.280819,697.92
1.280852,697.92
1.280885,696.36
1.280918,695.76
1.280952,695.76
1.280986,695.76
1.281018,697.2
1.281052,697.2
1.281085,697.2
1.281128,694.8
1.281164,693.6
1.281197,693.6
1.28123,695.4
1.281264,695.4
1.281297,695.4
1.281331,694.8
1.281364,696.84
1.281397,692.88
1.281431,696.24
1.281464,696.24
1.281498,696.24
1.281531,696
1.281563,695.4
1.281598,695.4
1.281638,696
1.281676,696
1.28171,697.2
1.281742,697.56
1.281776,697.56
1.28181,693.72
1.281843,693.72
1.281877,696.36
1.281909,696.72
1.281943,696.48
1.281977,696.48
1.28201,694.56
1.282043,694.56
1.282077,695.16
1.28211,696.84
1.282144,696.6
1.282177,698.64
1.28221,696.6
1.282244,693.48
1.282277,693.48
1.282311,693.48
1.282345,695.04
1.282377,696.36
1.282411,695.04
1.282445,695.52
1.282478,695.52
1.282511,695.52
1.282544,694.92
1.282578,694.92
1.282612,694.32
1.282645,698.28
1.282678,698.28
1.28271,698.28
1.282745,697.92
1.282779,696.72
1.282813,694.32
1.282847,693.24
1.282879,694.32
1.282912,693.24
1.282948,694.8
1.282979,696
1.283012,696.48
1.283046,696.48
1.28308,697.08
1.283113,695.28
1.283146,696.12
1.283179,695.88
1.283213,696.12
1.283247,696.48
1.283279,696.84
1.283313,697.32
1.283347,697.32
1.28338,697.44
1.283414,696.36
1.283447,697.2
1.28348,694.08
1.283514,694.2
1.283547,694.2
1.283581,697.32
1.283614,697.32
1.283647,697.08
1.283681,695.76
1.283715,697.08
1.283747,694.92
1.283781,694.92
1.283814,694.92
1.283849,693.84
1.283882,699.36
1.283914,693.96
1.283948,699.36
1.283982,694.2
1.284015,697.56
1.284048,696.36
1.284082,697.56
1.284115,696.36
1.284149,696.72
1.284182,696.72
1.284215,696.72
1.284249,698.04
1.284282,696.48
1.284316,692.64
1.28435,692.64
1.284382,695.16
1.284416,695.16
1.28445,695.16
1.284483,695.28
1.284516,696
1.284549,695.28
1.284583,694.68
1.284617,694.68
1.28465,696.24
1.284683,697.68
1.284717,697.68
1.28475,697.08
1.284784,697.08
1.284816,697.08
1.284853,697.08
1.284884,696.6
1.284917,696.6
1.284955,696
1.284985,694.56
1.285017,694.56
1.285051,696.12
1.285084,696.12
1.285118,696.12
1.285151,695.04
1.285184,698.76
1.285218,697.56
1.285252,697.92
1.285284,697.92
1.285318,697.92
1.285352,694.8
1.285385,693.12
1.285419,694.8
1.285452,694.32
1.285485,694.32
1.285519,693.24
1.285552,693.24
1.285586,695.52
1.285619,696.24
1.285652,696.24
1.285686,692.16
1.28572,692.16
1.285752,698.04
1.285786,698.04
1.285819,696.48
1.285856,694.8
1.285887,696.48
1.285919,693.24
1.285953,692.88
1.285987,692.88
1.28602,693
1.286053,696.6
1.286086,696.6
1.286123,696.84
1.286152,696.84
1.286187,696.84
1.28622,696.48
1.286254,694.68
1.286287,696.48
1.286321,694.68
1.286355,694.32
1.286387,694.2
1.286421,694.2
1.286454,694.08
1.286488,696.12
1.286521,696.36
1.286554,696.36
1.286588,693.72
1.286622,693.72
1.286655,695.28
1.286688,695.28
1.286721,695.88
1.286755,693
1.286789,693.96
1.286821,693
1.286855,693.96
1.286889,692.04
1.286922,694.92
1.286956,695.64
1.286989,695.64
1.287022,694.92
1.287056,693.6
1.287089,691.92
1.287123,691.92
1.287156,691.92
1.287189,696
1.287223,696
1.287257,696
1.287287,695.76
1.287323,692.88
1.287357,692.88
1.28739,693.84
1.287424,694.56
1.287456,693.84
1.28749,694.56
1.287524,695.28
1.287557,697.08
1.287591,695.28
1.287624,692.28
1.287657,692.28
1.287691,693.12
1.287724,693.24
1.287759,694.32
1.287791,694.32
1.287824,694.32
1.28786,696.84
1.287892,696.84
1.287924,692.52
1.287958,692.52
1.287992,693
1.288025,693.12
1.288058,694.2
1.288091,694.2
1.288125,693.96
1.288159,693.6
1.288192,693.72
1.288225,693.6
1.288259,693.12
1.288292,693.12
1.288326,694.92
1.28836,694.92
1.288392,691.92
1.288424,691.92
1.288459,691.8
1.288493,691.56
1.288526,691.56
1.288559,695.76
1.288593,695.76
1.288627,693.36
1.28866,693.36
1.288693,693.84
1.288726,695.64
1.28876,693.96
1.288794,695.64
1.288826,694.68
1.28886,696.24
1.288894,696.48
1.288927,696.48
1.288961,696
1.288993,694.08
1.289027,694.08
1.289061,693.84
1.289094,693.84
1.289128,694.44
1.289161,694.68
1.289194,694.68
1.289228,693.84
1.289262,693.72
1.289294,693.84
1.289328,693.72
1.289362,694.2
1.289395,693.96
1.289429,694.2
1.289461,693.96
1.289495,694.44
1.289529,692.88
1.28956,693.72
1.289595,692.88
1.289629,693.72
1.289662,696.12
1.289696,696.12
1.289729,690.96
1.289764,690.96
1.289796,691.32
1.289829,691.32
1.289872,691.32
1.289907,691.44
1.289941,692.64
1.289974,692.64
1.290007,694.8
1.290041,694.8
1.290075,694.44
1.290107,693
1.290141,693
1.290175,694.68
1.290208,694.68
1.290242,693.72
1.290274,693.72
1.290308,693.72
1.290342,693.72
1.290375,694.2
1.290409,693.96
1.290442,693.96
1.290475,693.96
1.290509,694.08
1.290542,694.92
1.290581,694.08
1.290607,694.92
1.290642,694.44
1.290678,694.44
1.290708,693.96
1.290742,693.96
1.290776,693.96
1.29081,694.2
1.290843,694.2
1.290877,692.4
1.290909,692.4
1.290943,693
1.290977,693
1.29101,692.4
1.291043,692.4
1.291077,692.4
1.29111,692.04
1.291144,691.08
1.291178,692.04
1.29121,696.12
1.291244,696.12
1.291277,693.48
1.291311,693.48
1.291344,693.48
1.291377,694.08
1.291411,690.36
1.291445,690.36
1.291478,690.36
1.291511,691.8
1.291544,691.8
1.291578,691.8
1.291612,691.32
1.291645,692.28
1.291678,689.52
1.291712,692.16
1.291745,690.96
1.291779,690.96
1.291812,690.96
1.291843,691.92
1.291879,693.24
1.291912,693.24
1.291946,693.48
1.291979,692.16
1.292012,693.48
1.292046,695.4
1.29208,695.4
1.292112,694.08
1.292146,692.16
1.29218,692.16
1.292213,692.4
1.292247,692.4
1.292279,695.64
1.292313,691.8
1.292347,693.12
1.29238,693
1.292414,693
1.292447,693
1.29248,691.32
1.292514,693.12
1.292547,693.36
1.292583,693.36
1.292614,693.24
1.292647,692.76
1.292686,691.08
1.292713,691.08
1.292747,691.08
1.292781,693.84
1.292814,694.32
1.292848,693.84
1.292882,694.32
1.292914,693
1.292948,693.24
1.292985,693.24
1.293013,695.16
1.293048,695.16
1.293082,692.76
1.293115,692.76
1.293149,691.68
1.293182,691.8
1.293215,691.8
1.293249,691.8
1.293282,691.2
1.293316,691.2
1.293349,690.48
1.293382,692.64
1.293416,693.96
1.293449,693.96
1.293486,693.96
1.293516,692.76
1.293549,696.36
1.293583,692.76
1.293617,689.52
1.29365,689.52
1.293683,691.2
1.293717,691.2
1.29375,691.2
1.293784,694.08
1.293816,694.08
1.29385,693.72
1.293884,690.48
1.293917,690.12
1.293951,690.12
1.293984,690.12
1.294017,693.12
1.294051,693.48
1.294085,693.12
1.294121,691.32
1.294149,691.32
1.294184,694.56
1.294218,694.8
1.294252,694.56
1.294284,694.8
1.294318,693.84
1.294352,694.08
1.294385,693.84
1.294419,692.76
1.294451,692.16
1.294485,692.28
1.294519,692.16
1.294552,692.28
1.294585,692.16
1.294619,692.16
1.294652,692.16
1.294686,693.84
1.29472,693.84
1.294752,693.12
1.294786,692.52
1.294819,691.68
1.294853,691.68
1.294887,693.48
1.294919,693.48
1.294953,693.36
1.294987,693.36
1.29502,694.2
1.295053,694.2
1.295087,694.08
1.29512,692.64
1.295154,690.24
1.295188,692.64
1.29522,692.16
1.295257,692.16
1.295285,692.16
1.295321,691.92
1.295354,691.92
1.295387,691.92
1.295421,692.28
1.295454,689.16
1.295491,692.04
1.295521,692.04
1.295558,693
1.295589,693.48
1.295622,693.48
1.295655,692.52
1.295688,692.52
1.295722,692.52
1.295755,694.2
1.295789,694.2
1.295821,690
1.295855,690
1.295889,691.44
1.295922,691.44
1.295956,688.44
1.295989,688.44
1.296022,691.32
1.296056,691.8
1.29609,694.08
1.296122,694.08
1.296156,692.28
1.296189,692.28
1.296223,692.28
1.296257,692.04
1.296289,692.04
1.296323,692.04
1.296357,694.2
1.29639,692.04
1.296421,691.8
1.296456,691.8
1.29649,691.68
1.296524,692.16
1.296557,690.72
1.29659,692.16
1.296747,689.64
1.296924,691.32
1.296958,689.4
1.296992,691.32
1.297025,692.28
1.297058,692.28
1.297091,691.2
1.297125,691.2
1.297159,691.2
1.297192,691.44
1.297225,688.2
1.297259,690.6
1.297292,689.88
1.297326,690.6
1.297359,690.84
1.297392,691.92
1.297426,691.92
1.297459,691.92
1.297493,693
1.297526,689.76
1.297559,693.24
1.297593,689.76
1.297627,690.36
1.297659,690.24
1.297693,690.36
1.297727,690.36
1.29776,691.2
1.297794,691.2
1.297825,691.8
1.29786,690.12
1.297894,689.4
1.297927,689.4
1.297961,693
1.297994,693
1.298027,691.2
1.298061,691.08
1.298094,690.36
1.298135,691.08
1.298173,690.72
1.298205,690.72
1.298239,690.72
1.298272,688.92
1.298306,690.72
1.298339,690.72
1.298372,690.72
1.298406,691.2
1.29844,689.28
1.298473,691.56
1.298506,689.04
1.29854,685.44
1.298573,685.44
1.298607,687.84
1.298639,691.8
1.298673,691.8
1.298707,691.56
1.29874,691.56
1.298774,691.2
1.298807,691.44
1.29884,691.2
1.298874,687.24
1.298907,686.88
1.298941,687.24
1.298972,689.28
1.299007,689.28
1.299041,689.28
1.299075,688.8
1.299107,688.8
1.299141,688.8
1.299175,690.12
1.299208,692.28
1.299242,692.28
1.299274,689.88
1.299308,689.88
1.299342,689.88
1.299375,690.12
1.299408,691.92
1.299442,691.92
1.299475,687.96
1.299509,687.96
1.299543,689.4
1.299575,691.68
1.299609,691.68
1.299642,691.8
1.299676,692.16
1.29971,692.16
1.299742,693.12
1.299776,687.6
1.29981,691.68
1.299843,690.12
1.299876,691.68
1.299909,690.12
1.299943,690.36
1.299977,688.68
1.300011,688.32
1.300043,688.2
1.300077,688.2
1.300108,688.2
1.300144,687.24
1.300178,687.24
1.30021,691.92
1.300244,691.92
1.300277,690.24
1.300311,689.88
1.300344,689.64
1.300377,689.64
1.300411,691.2
1.300445,691.8
1.300478,692.04
1.300511,693.12
1.300545,692.76
1.300578,692.76
1.300612,689.16
1.300644,688.44
1.300678,689.16
1.300712,689.28
1.300745,689.28
1.300779,689.28
1.300812,687.12
1.300845,687.12
1.300879,687.12
1.300912,687.96
1.300948,688.44
1.300979,690
1.301012,688.44
1.301046,688.2
1.30108,688.2
1.301112,688.68
1.301146,689.64
1.30118,688.68
1.301213,690.6
1.301245,688.92
1.301279,689.76
1.301313,688.92
1.301347,689.76
1.30138,684.12
1.301413,687.48
1.301447,686.64
1.30148,687.48
1.301514,686.64
1.301548,688.44
1.30158,688.44
1.301614,689.88
1.301647,690.12
1.301681,690.12
1.301715,690.12
1.301747,690.24
1.301781,690.24
1.301815,690.24
1.301848,690.6
1.301881,690.6
1.301914,689.88
1.301948,689.88
1.301982,689.88
1.302015,692.16
1.302048,689.88
1.302082,688.92
1.302115,688.92
1.302149,688.92
1.302183,689.28
1.302215,690.96
1.302249,690.96
1.302282,688.8
1.302316,688.8
1.302349,687.24
1.302386,687.96
1.302414,687.96
1.30245,687.96
1.302483,688.2
1.302516,690.36
1.30255,690.48
1.302583,690.36
1.302617,692.4
1.302649,690
1.302683,687
1.302717,687
1.30275,689.04
1.302784,689.04
1.302817,690.48
1.30285,688.08
1.302884,688.08
1.302917,688.08
1.302953,688.08
1.302984,688.92
1.303017,688.92
1.303054,688.92
1.303085,689.52
1.303117,690.12
1.303155,690.12
1.303183,689.28
1.303218,689.28
1.303255,689.28
1.303284,690.24
